tx_id,pme_id,pme_nom,date,type,categorie,montant_devise_origine,devise_origine,montant_xof,taux_change_applique,mode_paiement,reference,justificatif,note
TX00772,PME002,Transport Express Douala,2025-12-24,recette,Remboursement,86709.75,XOF,86710.0,1.0,Virement bancaire,REF-79339,recu_photo,
TX00779,PME002,Transport Express Douala,2025-12-24,recette,Remboursement,81526.87,XOF,81527.0,1.0,Chèque,REF-38039,aucun,
TX01091,PME003,Consulting IT Cameroun,2025-12-24,recette,Remboursement,172625.54,XOF,172626.0,1.0,Mobile Money MTN,REF-96798,recu_photo,
TX01104,PME003,Consulting IT Cameroun,2025-12-24,recette,Vente produit,154.42,USD,92653.0,600.0,Chèque,REF-94817,facture_pdf,
TX00347,PME001,Boutique Électronique Yaoundé,2025-12-25,recette,Vente produit,218.85,USD,131310.0,600.0,Mobile Money Orange,REF-34906,recu_photo,
TX00366,PME001,Boutique Électronique Yaoundé,2025-12-25,depense,Divers,147546.41,XOF,147546.0,1.0,Mobile Money MTN,REF-79226,recu_photo,
TX01089,PME003,Consulting IT Cameroun,2025-12-25,recette,Commission,143168.13,XOF,143168.0,1.0,Mobile Money MTN,REF-51482,aucun,
TX00782,PME002,Transport Express Douala,2025-12-26,recette,Prestation service,65562.76,XOF,65563.0,1.0,Mobile Money Orange,REF-51275,recu_photo,
TX00807,PME002,Transport Express Douala,2025-12-26,depense,Frais bancaires,121845.8,XOF,121846.0,1.0,Mobile Money MTN,REF-34434,facture,
TX00811,PME002,Transport Express Douala,2025-12-26,depense,Loyer,137494.34,XOF,137494.0,1.0,Chèque,REF-46725,facture,
TX01119,PME003,Consulting IT Cameroun,2025-12-26,recette,Commission,277.43,USD,166457.0,600.0,Chèque,REF-51026,aucun,
TX01120,PME003,Consulting IT Cameroun,2025-12-26,recette,Subvention,190005.16,XOF,190005.0,1.0,Mobile Money Orange,REF-82833,aucun,
TX00349,PME001,Boutique Électronique Yaoundé,2025-12-27,recette,Commission,136251.3,XOF,136251.0,1.0,Espèces,REF-71112,capture_momo,
TX00368,PME001,Boutique Électronique Yaoundé,2025-12-27,depense,Frais bancaires,170508.14,XOF,170508.0,1.0,Chèque,REF-96259,recu_photo,
TX00370,PME001,Boutique Électronique Yaoundé,2025-12-27,depense,Transport,46415.82,XOF,46416.0,1.0,Chèque,REF-61007,capture_momo,
TX00737,PME002,Transport Express Douala,2025-12-27,recette,Vente produit,77964.62,XOF,77965.0,1.0,Espèces,REF-50352,capture_momo,
TX00771,PME002,Transport Express Douala,2025-12-27,recette,Vente produit,90.24,USD,54143.0,600.0,Virement bancaire,REF-83140,aucun,
TX00788,PME002,Transport Express Douala,2025-12-27,recette,Subvention,68029.11,XOF,68029.0,1.0,Espèces,REF-25799,facture_pdf,
TX01105,PME003,Consulting IT Cameroun,2025-12-27,recette,Commission,137860.73,XOF,137861.0,1.0,Mobile Money Orange,REF-16525,aucun,
TX01114,PME003,Consulting IT Cameroun,2025-12-27,recette,Remboursement,222563.04,XOF,222563.0,1.0,Chèque,REF-15965,recu_photo,
